,Date,Close
999,03/11/2002,3766.9
1000,03/12/2002,3723.95
1001,03/13/2002,3702.89
1002,03/14/2002,3711.44
1003,03/15/2002,3755.75
1004,03/18/2002,3778.72
1005,03/19/2002,3796.26
1006,03/20/2002,3747.27
1007,03/21/2002,3722.68
1008,03/22/2002,3744.37
1009,03/25/2002,3711.76
1010,03/26/2002,3732.75
1011,03/27/2002,3734.98
1012,03/28/2002,3784.05
1013,04/02/2002,3743.96
1014,04/03/2002,3748.44
1015,04/04/2002,3691.1
1016,04/05/2002,3677.72
1017,04/08/2002,3604.73
1018,04/09/2002,3623.0
1019,04/10/2002,3660.5
1020,04/11/2002,3596.04
1021,04/12/2002,3611.79
1022,04/15/2002,3650.23
1023,04/16/2002,3742.88
1024,04/17/2002,3746.69
1025,04/18/2002,3704.86
1026,04/19/2002,3709.01
1027,04/22/2002,3665.27
1028,04/23/2002,3657.8
1029,04/24/2002,3625.67
1030,04/25/2002,3574.38
1031,04/26/2002,3561.08
1032,04/29/2002,3538.74
1033,04/30/2002,3574.23
1034,05/02/2002,3543.12
1035,05/03/2002,3496.44
1036,05/06/2002,3479.29
1037,05/07/2002,3453.29
1038,05/08/2002,3540.64
1039,05/09/2002,3525.59
1040,05/10/2002,3465.12
1041,05/13/2002,3511.01
1042,05/14/2002,3575.62
1043,05/15/2002,3595.73
1044,05/16/2002,3579.03
1045,05/17/2002,3554.77
1046,05/20/2002,3518.98
1047,05/21/2002,3512.88
1048,05/22/2002,3459.02
1049,05/23/2002,3467.67
1050,05/24/2002,3477.06
1051,05/27/2002,3500.94
1052,05/28/2002,3472.4
1053,05/29/2002,3462.38
1054,05/30/2002,3388.44
1055,05/31/2002,3425.79
1056,06/03/2002,3382.54
1057,06/04/2002,3260.01
1058,06/05/2002,3267.77
1059,06/06/2002,3277.53
1060,06/07/2002,3210.5
1061,06/10/2002,3205.36
1062,06/11/2002,3265.27
1063,06/12/2002,3176.95
1064,06/13/2002,3142.21
1065,06/14/2002,3054.5
1066,06/17/2002,3193.0
1067,06/18/2002,3188.26
1068,06/19/2002,3122.35
1069,06/20/2002,3057.43
1070,06/21/2002,3036.29
1071,06/24/2002,2928.72
1072,06/25/2002,3008.29
1073,06/26/2002,2949.07
1074,06/27/2002,3002.74
1075,06/28/2002,3133.39
1076,07/01/2002,3131.39
1077,07/02/2002,2999.17
1078,07/03/2002,2928.94
1079,07/04/2002,3013.8
1080,07/05/2002,3165.47
1081,07/08/2002,3155.88
1082,07/09/2002,3113.69
1083,07/10/2002,2983.47
1084,07/11/2002,2883.92
1085,07/12/2002,2886.3
1086,07/15/2002,2709.22
1087,07/16/2002,2713.73
1088,07/17/2002,2819.63
1089,07/18/2002,2850.14
1090,07/19/2002,2695.46
1091,07/22/2002,2544.95
1092,07/23/2002,2458.56
1093,07/24/2002,2438.31
1094,07/25/2002,2515.2
1095,07/26/2002,2536.93
1096,07/29/2002,2723.01
1097,07/30/2002,2691.91
1098,07/31/2002,2685.79
1099,08/01/2002,2557.86
1100,08/02/2002,2547.12
1101,08/05/2002,2447.32
1102,08/06/2002,2592.24
1103,08/07/2002,2564.77
1104,08/08/2002,2697.92
1105,08/09/2002,2750.16
1106,08/12/2002,2670.78
1107,08/13/2002,2698.99
1108,08/14/2002,2590.75
1109,08/15/2002,2677.74
1110,08/16/2002,2713.96
1111,08/19/2002,2825.39
1112,08/20/2002,2771.4
1113,08/21/2002,2802.95
1114,08/22/2002,2872.02
1115,08/23/2002,2821.04
1116,08/26/2002,2771.19
1117,08/27/2002,2863.6
1118,08/28/2002,2729.93
1119,08/29/2002,2667.17
1120,08/30/2002,2709.29
1121,09/02/2002,2639.18
1122,09/03/2002,2509.46
1123,09/04/2002,2534.01
1124,09/05/2002,2511.53
1125,09/06/2002,2618.18
1126,09/09/2002,2564.81
1127,09/10/2002,2639.83
1128,09/11/2002,2723.14
1129,09/12/2002,2590.18
1130,09/13/2002,2530.8
1131,09/16/2002,2516.31
1132,09/17/2002,2493.42
1133,09/18/2002,2382.7
1134,09/19/2002,2328.29
1135,09/20/2002,2308.03
1136,09/23/2002,2217.48
1137,09/24/2002,2187.22
1138,09/25/2002,2238.11
1139,09/26/2002,2373.03
1140,09/27/2002,2343.22
1141,09/30/2002,2204.39
1142,10/01/2002,2266.55
1143,10/02/2002,2361.73
1144,10/03/2002,2305.18
1145,10/04/2002,2224.74
1146,10/07/2002,2207.62
1147,10/08/2002,2170.54
1148,10/09/2002,2150.27
1149,10/10/2002,2234.62
1150,10/11/2002,2351.81
1151,10/14/2002,2318.51
1152,10/15/2002,2485.13
1153,10/16/2002,2444.85
1154,10/17/2002,2536.45
1155,10/18/2002,2527.38
1156,10/21/2002,2549.84
1157,10/22/2002,2507.5
1158,10/23/2002,2399.77
1159,10/24/2002,2469.62
1160,10/25/2002,2456.91
1161,10/28/2002,2508.51
1162,10/29/2002,2383.5
1163,10/30/2002,2468.8
1164,10/31/2002,2518.99
1165,11/01/2002,2487.66
1166,11/04/2002,2592.55
1167,11/05/2002,2614.14
1168,11/06/2002,2578.36
1169,11/07/2002,2485.81
1170,11/08/2002,2450.42
1171,11/11/2002,2434.73
1172,11/12/2002,2454.27
1173,11/13/2002,2435.68
1174,11/14/2002,2525.74
1175,11/15/2002,2535.73
1176,11/18/2002,2572.65
1177,11/19/2002,2550.47
1178,11/20/2002,2544.38
1179,11/21/2002,2644.1
1180,11/22/2002,2648.14
1181,11/25/2002,2638.11
1182,11/26/2002,2564.49
1183,11/27/2002,2654.77
1184,11/28/2002,2669.89
1185,11/29/2002,2656.85
1186,12/02/2002,2662.49
1187,12/03/2002,2585.42
1188,12/04/2002,2577.0
1189,12/05/2002,2527.18
1190,12/06/2002,2531.66
1191,12/09/2002,2459.02
1192,12/10/2002,2486.94
1193,12/11/2002,2515.34
1194,12/12/2002,2471.37
1195,12/13/2002,2429.42
1196,12/16/2002,2522.05
1197,12/17/2002,2490.61
1198,12/18/2002,2427.31
1199,12/19/2002,2406.08
1200,12/20/2002,2438.97
1201,12/23/2002,2456.5
1202,12/27/2002,2364.99
1203,12/30/2002,2386.41
1204,01/02/2003,2522.24
1205,01/03/2003,2502.19
1206,01/06/2003,2529.86
1207,01/07/2003,2504.91
1208,01/08/2003,2449.78
1209,01/09/2003,2492.18
1210,01/10/2003,2489.01
1211,01/13/2003,2497.61
1212,01/14/2003,2509.43
1213,01/15/2003,2479.71
1214,01/16/2003,2474.88
1215,01/17/2003,2390.36
1216,01/20/2003,2352.81
1217,01/21/2003,2326.93
1218,01/22/2003,2278.22
1219,01/23/2003,2269.04
1220,01/24/2003,2234.56
1221,01/27/2003,2154.53
1222,01/28/2003,2159.8
1223,01/29/2003,2189.03
1224,01/30/2003,2238.19
1225,01/31/2003,2248.17
1226,02/03/2003,2270.73
1227,02/04/2003,2184.36
1228,02/05/2003,2225.44
1229,02/06/2003,2169.88
1230,02/07/2003,2133.6
1231,02/10/2003,2125.75
1232,02/11/2003,2190.28
1233,02/12/2003,2136.6
1234,02/13/2003,2123.71
1235,02/14/2003,2199.97
1236,02/17/2003,2240.3
1237,02/18/2003,2280.82
1238,02/19/2003,2208.18
1239,02/20/2003,2173.77
1240,02/21/2003,2208.25
1241,02/24/2003,2160.58
1242,02/25/2003,2081.3
1243,02/26/2003,2058.97
1244,02/27/2003,2104.41
1245,02/28/2003,2140.73
1246,03/03/2003,2142.39
1247,03/04/2003,2093.04
1248,03/05/2003,2080.6
1249,03/06/2003,2043.35
1250,03/07/2003,1992.45
1251,03/10/2003,1936.39
1252,03/11/2003,1934.34
1253,03/12/2003,1849.64
1254,03/13/2003,1974.92
1255,03/14/2003,2079.71
1256,03/17/2003,2158.0
1257,03/18/2003,2153.86
1258,03/19/2003,2187.16
1259,03/20/2003,2156.89
1260,03/21/2003,2249.11
1261,03/24/2003,2124.78
1262,03/25/2003,2184.98
1263,03/26/2003,2172.64
1264,03/27/2003,2132.51
1265,03/28/2003,2132.11
1266,03/31/2003,2036.86
1267,04/01/2003,2067.23
1268,04/02/2003,2160.23
1269,04/03/2003,2182.97
1270,04/04/2003,2223.17
1271,04/07/2003,2314.54
1272,04/08/2003,2282.24
1273,04/09/2003,2279.52
1274,04/10/2003,2222.4
1275,04/11/2003,2247.47
1276,04/14/2003,2273.96
1277,04/15/2003,2317.72
1278,04/16/2003,2294.95
1279,04/17/2003,2324.27
1280,04/22/2003,2343.59
1281,04/23/2003,2365.97
1282,04/24/2003,2310.87
1283,04/25/2003,2271.92
1284,04/28/2003,2344.02
1285,04/29/2003,2322.27
1286,04/30/2003,2324.23
1287,05/02/2003,2321.9
1288,05/05/2003,2351.65
1289,05/06/2003,2389.7
1290,05/07/2003,2357.14
1291,05/08/2003,2287.24
1292,05/09/2003,2314.1
1293,05/12/2003,2318.0
1294,05/13/2003,2312.9
1295,05/14/2003,2309.93
1296,05/15/2003,2344.01
1297,05/16/2003,2349.13
1298,05/19/2003,2248.03
1299,05/20/2003,2249.06
1300,05/21/2003,2229.43
1301,05/22/2003,2261.98
1302,05/23/2003,2246.58
1303,05/26/2003,2242.16
1304,05/27/2003,2259.35
1305,05/28/2003,2309.33
1306,05/29/2003,2310.83
1307,05/30/2003,2330.06
1308,06/02/2003,2379.39
1309,06/03/2003,2366.31
1310,06/04/2003,2394.79
1311,06/05/2003,2365.76
1312,06/06/2003,2421.92
1313,06/09/2003,2388.55
1314,06/10/2003,2410.55
1315,06/11/2003,2452.4
1316,06/12/2003,2479.91
1317,06/13/2003,2440.32
1318,06/16/2003,2492.28
1319,06/17/2003,2505.99
1320,06/18/2003,2527.44
1321,06/19/2003,2491.99
1322,06/20/2003,2515.33
1323,06/23/2003,2450.57
1324,06/24/2003,2446.78
1325,06/25/2003,2453.73
1326,06/26/2003,2452.86
1327,06/27/2003,2453.49
1328,06/30/2003,2419.51
1329,07/01/2003,2366.86
1330,07/02/2003,2420.35
1331,07/03/2003,2421.64
1332,07/04/2003,2408.18
1333,07/07/2003,2486.01
1334,07/08/2003,2492.73
1335,07/09/2003,2473.62
1336,07/10/2003,2441.9
1337,07/11/2003,2477.72
1338,07/14/2003,2517.88
1339,07/15/2003,2503.36
1340,07/16/2003,2487.99
1341,07/17/2003,2449.73
1342,07/18/2003,2458.92
1343,07/21/2003,2419.81
1344,07/22/2003,2436.88
1345,07/23/2003,2429.07
1346,07/24/2003,2480.87
1347,07/25/2003,2442.13
1348,07/28/2003,2486.76
1349,07/29/2003,2470.41
1350,07/30/2003,2483.9
1351,07/31/2003,2519.79
1352,08/01/2003,2479.7
1353,08/04/2003,2456.28
1354,08/05/2003,2481.77
1355,08/06/2003,2437.38
1356,08/07/2003,2436.06
1357,08/08/2003,2460.14
1358,08/11/2003,2479.06
1359,08/12/2003,2496.58
1360,08/13/2003,2497.74
1361,08/14/2003,2544.05
1362,08/15/2003,2548.86
1363,08/18/2003,2574.0
1364,08/19/2003,2579.19
1365,08/20/2003,2562.65
1366,08/21/2003,2583.91
1367,08/22/2003,2593.55
1368,08/25/2003,2565.03
1369,08/26/2003,2537.14
1370,08/27/2003,2560.76
1371,08/28/2003,2575.99
1372,08/29/2003,2556.71
1373,09/01/2003,2600.9
1374,09/02/2003,2599.8
1375,09/03/2003,2641.55
1376,09/04/2003,2638.8
1377,09/05/2003,2614.81
1378,09/08/2003,2635.6
1379,09/09/2003,2604.08
1380,09/10/2003,2565.52
1381,09/11/2003,2572.74
1382,09/12/2003,2546.78
1383,09/15/2003,2555.64
1384,09/16/2003,2585.28
1385,09/17/2003,2586.81
1386,09/18/2003,2608.58
1387,09/19/2003,2582.47
1388,09/22/2003,2514.11
1389,09/23/2003,2493.03
1390,09/24/2003,2477.34
1391,09/25/2003,2465.13
1392,09/26/2003,2447.92
1393,09/29/2003,2440.12
1394,09/30/2003,2395.87
1395,10/01/2003,2439.25
1396,10/02/2003,2434.63
1397,10/03/2003,2516.48
1398,10/06/2003,2497.1
1399,10/07/2003,2476.61
1400,10/08/2003,2473.88
1401,10/09/2003,2531.37
1402,10/10/2003,2518.44
1403,10/13/2003,2563.4
1404,10/14/2003,2552.38
1405,10/15/2003,2571.41
1406,10/16/2003,2557.8
1407,10/17/2003,2550.82
1408,10/20/2003,2552.18
1409,10/21/2003,2560.14
1410,10/22/2003,2509.97
1411,10/23/2003,2489.07
1412,10/24/2003,2482.56
1413,10/27/2003,2512.32
1414,10/28/2003,2542.7
1415,10/29/2003,2556.16
1416,10/30/2003,2571.51
1417,10/31/2003,2575.04
1418,11/03/2003,2631.65
1419,11/04/2003,2627.32
1420,11/05/2003,2609.9
1421,11/06/2003,2626.68
1422,11/07/2003,2657.6
1423,11/10/2003,2633.07
1424,11/11/2003,2618.9
1425,11/12/2003,2627.15
1426,11/13/2003,2636.78
1427,11/14/2003,2656.94
1428,11/17/2003,2586.05
1429,11/18/2003,2584.05
1430,11/19/2003,2574.66
1431,11/20/2003,2568.71
1432,11/21/2003,2578.24
1433,11/24/2003,2632.25
1434,11/25/2003,2625.31
1435,11/26/2003,2619.56
1436,11/27/2003,2635.89
1437,11/28/2003,2630.47
1438,12/01/2003,2674.62
1439,12/02/2003,2666.97
1440,12/03/2003,2694.01
1441,12/04/2003,2693.43
1442,12/05/2003,2672.02
1443,12/08/2003,2651.41
1444,12/09/2003,2672.62
1445,12/10/2003,2660.73
1446,12/11/2003,2684.71
1447,12/12/2003,2685.39
1448,12/15/2003,2698.77
1449,12/16/2003,2697.14
1450,12/17/2003,2692.26
1451,12/18/2003,2714.73
1452,12/19/2003,2725.26
1453,12/22/2003,2714.09
1454,12/23/2003,2721.57
1455,12/29/2003,2744.2
1456,12/30/2003,2750.09
1457,12/31/2003,2760.66
1458,01/02/2004,2797.56
1459,01/05/2004,2808.07
1460,01/06/2004,2805.91
1461,01/07/2004,2782.52
1462,01/08/2004,2821.33
1463,01/09/2004,2800.16
1464,01/12/2004,2793.88
1465,01/13/2004,2801.97
1466,01/14/2004,2829.44
1467,01/15/2004,2840.8
1468,01/16/2004,2865.96
1469,01/19/2004,2879.94
1470,01/20/2004,2859.58
1471,01/21/2004,2873.86
1472,01/22/2004,2891.84
1473,01/23/2004,2892.54
1474,01/26/2004,2874.47
1475,01/27/2004,2884.25
1476,01/28/2004,2801.97
1477,01/29/2004,2860.08
1478,01/30/2004,2839.13
1479,02/02/2004,2853.9
1480,02/03/2004,2841.26
1481,02/04/2004,2819.92
1482,02/05/2004,2816.34
1483,02/06/2004,2833.63
1484,02/09/2004,2870.98
1485,02/10/2004,2880.94
1486,02/11/2004,2890.8
1487,02/12/2004,2896.25
1488,02/13/2004,2860.88
1489,02/16/2004,2877.39
1490,02/17/2004,2895.38
1491,02/18/2004,2897.59
1492,02/19/2004,2932.95
1493,02/20/2004,2904.36
1494,02/23/2004,2907.46
1495,02/24/2004,2866.04
1496,02/25/2004,2872.48
1497,02/26/2004,2883.54
1498,02/27/2004,2893.18
1499,03/01/2004,2918.56
1500,03/02/2004,2946.62
1501,03/03/2004,2926.79
1502,03/04/2004,2952.61
1503,03/05/2004,2945.63
1504,03/08/2004,2959.71
1505,03/09/2004,2923.05
1506,03/10/2004,2922.34
1507,03/11/2004,2834.02
1508,03/12/2004,2834.03
1509,03/15/2004,2756.13
1510,03/16/2004,2773.18
1511,03/17/2004,2821.8
1512,03/18/2004,2761.66
1513,03/19/2004,2769.86
1514,03/22/2004,2712.11
1515,03/23/2004,2713.68
1516,03/24/2004,2702.05
1517,03/25/2004,2752.43
1518,03/26/2004,2763.75
1519,03/29/2004,2797.68
1520,03/30/2004,2791.58
1521,03/31/2004,2787.49
1522,04/01/2004,2819.7
1523,04/02/2004,2885.08
1524,04/05/2004,2905.88
1525,04/06/2004,2865.03
1526,04/07/2004,2851.83
1527,04/08/2004,2858.92
1528,04/13/2004,2889.91
1529,04/14/2004,2856.61
1530,04/15/2004,2854.53
1531,04/16/2004,2866.95
1532,04/19/2004,2859.24
1533,04/20/2004,2878.8
1534,04/21/2004,2855.46
1535,04/22/2004,2877.65
1536,04/23/2004,2894.18
1537,04/26/2004,2886.05
1538,04/27/2004,2884.82
1539,04/28/2004,2836.67
1540,04/29/2004,2806.37
1541,04/30/2004,2787.48
1542,05/03/2004,2806.46
1543,05/04/2004,2799.71
1544,05/05/2004,2823.37
1545,05/06/2004,2765.74
1546,05/07/2004,2756.85
1547,05/10/2004,2684.96
1548,05/11/2004,2721.08
1549,05/12/2004,2680.1
1550,05/13/2004,2712.5
1551,05/14/2004,2694.92
1552,05/17/2004,2659.85
1553,05/18/2004,2675.75
1554,05/19/2004,2729.52
1555,05/20/2004,2708.55
1556,05/21/2004,2697.46
1557,05/24/2004,2716.07
1558,05/25/2004,2699.36
1559,05/26/2004,2729.62
1560,05/27/2004,2752.02
1561,05/28/2004,2736.83
1562,05/31/2004,2747.53
1563,06/01/2004,2713.29
1564,06/02/2004,2730.15
1565,06/03/2004,2736.72
1566,06/04/2004,2767.87
1567,06/07/2004,2799.81
1568,06/08/2004,2800.36
1569,06/09/2004,2787.39
1570,06/10/2004,2800.18
1571,06/11/2004,2797.05
1572,06/14/2004,2759.27
1573,06/15/2004,2785.68
1574,06/16/2004,2807.15
1575,06/17/2004,2807.16
1576,06/18/2004,2822.06
1577,06/21/2004,2816.56
1578,06/22/2004,2782.43
1579,06/23/2004,2793.63
1580,06/24/2004,2822.35
1581,06/25/2004,2818.86
1582,06/28/2004,2840.04
1583,06/29/2004,2828.59
1584,06/30/2004,2811.08
1585,07/01/2004,2806.62
1586,07/02/2004,2783.99
1587,07/05/2004,2784.92
1588,07/06/2004,2764.89
1589,07/07/2004,2764.31
1590,07/08/2004,2776.88
1591,07/09/2004,2776.25
1592,07/12/2004,2760.12
1593,07/13/2004,2763.2
1594,07/14/2004,2754.77
1595,07/15/2004,2715.64
1596,07/16/2004,2713.27
1597,07/19/2004,2697.69
1598,07/20/2004,2708.16
1599,07/21/2004,2728.91
1600,07/22/2004,2680.44
1601,07/23/2004,2673.44
1602,07/26/2004,2640.61
1603,07/27/2004,2670.48
1604,07/28/2004,2665.98
1605,07/29/2004,2717.61
1606,07/30/2004,2720.05
1607,08/02/2004,2696.26
1608,08/03/2004,2712.45
1609,08/04/2004,2684.28
1610,08/05/2004,2689.26
1611,08/06/2004,2618.68
1612,08/09/2004,2596.52
1613,08/10/2004,2619.42
1614,08/11/2004,2594.45
1615,08/12/2004,2588.8
1616,08/13/2004,2580.04
1617,08/16/2004,2604.75
1618,08/17/2004,2617.27
1619,08/18/2004,2627.37
1620,08/19/2004,2630.71
1621,08/20/2004,2624.96
1622,08/23/2004,2662.35
1623,08/24/2004,2659.14
1624,08/25/2004,2664.67
1625,08/26/2004,2688.67
1626,08/27/2004,2704.53
1627,08/30/2004,2697.05
1628,08/31/2004,2670.79
1629,09/01/2004,2691.67
1630,09/02/2004,2711.16
1631,09/03/2004,2739.43
1632,09/06/2004,2748.39
1633,09/07/2004,2751.93
1634,09/08/2004,2746.96
1635,09/09/2004,2730.74
1636,09/10/2004,2745.86
1637,09/13/2004,2780.85
1638,09/14/2004,2771.67
1639,09/15/2004,2763.75
1640,09/16/2004,2765.87
1641,09/17/2004,2788.64
1642,09/20/2004,2776.1
1643,09/21/2004,2790.67
1644,09/22/2004,2759.68
1645,09/23/2004,2735.45
1646,09/24/2004,2740.06
1647,09/27/2004,2725.1
1648,09/28/2004,2733.69
1649,09/29/2004,2746.36
1650,09/30/2004,2726.3
1651,10/01/2004,2796.08
1652,10/04/2004,2823.46
1653,10/05/2004,2830.12
1654,10/06/2004,2831.88
1655,10/07/2004,2834.62
1656,10/08/2004,2816.42
1657,10/11/2004,2813.93
1658,10/12/2004,2788.07
1659,10/13/2004,2792.27
1660,10/14/2004,2776.03
1661,10/15/2004,2773.39
1662,10/18/2004,2768.63
1663,10/19/2004,2801.19
1664,10/20/2004,2769.26
1665,10/21/2004,2786.53
1666,10/22/2004,2788.89
1667,10/25/2004,2734.37
1668,10/26/2004,2739.37
1669,10/27/2004,2787.15
1670,10/28/2004,2818.54
1671,10/29/2004,2811.72
1672,11/01/2004,2834.03
1673,11/02/2004,2855.16
1674,11/03/2004,2860.68
1675,11/04/2004,2859.52
1676,11/05/2004,2874.8
1677,11/08/2004,2872.48
1678,11/09/2004,2864.93
1679,11/10/2004,2872.66
1680,11/11/2004,2903.93
1681,11/12/2004,2907.45
1682,11/15/2004,2898.16
1683,11/16/2004,2879.01
1684,11/17/2004,2922.24
1685,11/18/2004,2917.21
1686,11/19/2004,2893.08
1687,11/22/2004,2879.58
1688,11/23/2004,2876.88
1689,11/24/2004,2876.84
1690,11/25/2004,2904.16
1691,11/26/2004,2898.95
1692,11/29/2004,2891.15
1693,11/30/2004,2876.39
1694,12/01/2004,2913.21
1695,12/02/2004,2926.73
1696,12/03/2004,2911.59
1697,12/06/2004,2904.51
1698,12/07/2004,2918.43
1699,12/08/2004,2912.44
1700,12/09/2004,2888.02
1701,12/10/2004,2903.96
1702,12/13/2004,2928.43
1703,12/14/2004,2934.1
1704,12/15/2004,2921.94
1705,12/16/2004,2929.63
1706,12/17/2004,2891.48
1707,12/20/2004,2906.24
1708,12/21/2004,2912.8
1709,12/22/2004,2937.74
1710,12/23/2004,2950.92
1711,12/27/2004,2944.16
1712,12/28/2004,2955.11
1713,12/29/2004,2953.15
1714,12/30/2004,2951.24
1715,01/03/2005,2970.02
1716,01/04/2005,2971.12
1717,01/05/2005,2947.19
1718,01/06/2005,2966.24
1719,01/07/2005,2979.82
1720,01/10/2005,2977.21
1721,01/11/2005,2949.29
1722,01/12/2005,2924.01
1723,01/13/2005,2936.32
1724,01/14/2005,2948.22
1725,01/17/2005,2963.06
1726,01/18/2005,2962.43
1727,01/19/2005,2959.9
1728,01/20/2005,2937.71
1729,01/21/2005,2940.87
1730,01/24/2005,2937.83
1731,01/25/2005,2958.61
1732,01/26/2005,2956.43
1733,01/27/2005,2970.81
1734,01/28/2005,2955.89
1735,01/31/2005,2984.59
1736,02/01/2005,3008.85
1737,02/02/2005,3022.35
1738,02/03/2005,3010.39
1739,02/04/2005,3037.13
1740,02/07/2005,3051.97
1741,02/08/2005,3055.89
1742,02/09/2005,3044.36
1743,02/10/2005,3044.0
1744,02/11/2005,3080.08
1745,02/14/2005,3075.76
1746,02/15/2005,3086.95
1747,02/16/2005,3068.55
1748,02/17/2005,3067.34
1749,02/18/2005,3072.04
1750,02/21/2005,3063.64
1751,02/22/2005,3045.24
1752,02/23/2005,3028.08
1753,02/24/2005,3024.8
1754,02/25/2005,3062.72
1755,02/28/2005,3058.32
1756,03/01/2005,3078.44
1757,03/02/2005,3082.71
1758,03/03/2005,3078.11
1759,03/04/2005,3106.86
1760,03/07/2005,3114.54
1761,03/08/2005,3097.34
1762,03/09/2005,3081.99
1763,03/10/2005,3053.66
1764,03/11/2005,3060.36
1765,03/14/2005,3060.72
1766,03/15/2005,3083.73
1767,03/16/2005,3032.13
1768,03/17/2005,3039.8
1769,03/18/2005,3053.54
1770,03/21/2005,3038.14
1771,03/22/2005,3050.44
1772,03/23/2005,3036.85
1773,03/24/2005,3060.67
1774,03/29/2005,3069.35
1775,03/30/2005,3056.25
1776,03/31/2005,3055.73
1777,04/01/2005,3061.11
1778,04/04/2005,3042.17
1779,04/05/2005,3064.07
1780,04/06/2005,3076.23
1781,04/07/2005,3090.72
1782,04/08/2005,3088.92
1783,04/11/2005,3080.6
1784,04/12/2005,3065.18
1785,04/13/2005,3080.54
1786,04/14/2005,3075.33
1787,04/15/2005,3013.79
1788,04/18/2005,2947.79
1789,04/19/2005,2957.37
1790,04/20/2005,2944.33
1791,04/21/2005,2950.34
1792,04/22/2005,2976.39
1793,04/25/2005,2987.05
1794,04/26/2005,2983.22
1795,04/27/2005,2942.62
1796,04/28/2005,2930.87
1797,04/29/2005,2930.1
1798,05/02/2005,2949.09
1799,05/03/2005,2962.59
1800,05/04/2005,2981.04
1801,05/05/2005,3004.52
1802,05/06/2005,3019.26
1803,05/09/2005,3007.1
1804,05/10/2005,2983.42
1805,05/11/2005,2970.5
1806,05/12/2005,2993.09
1807,05/13/2005,2994.52
1808,05/16/2005,2988.16
1809,05/17/2005,2983.84
1810,05/18/2005,3036.3
1811,05/19/2005,3051.79
1812,05/20/2005,3050.45
1813,05/23/2005,3070.98
1814,05/24/2005,3066.55
1815,05/25/2005,3059.84
1816,05/26/2005,3086.08
1817,05/27/2005,3084.0
1818,05/30/2005,3096.54
1819,05/31/2005,3076.7
1820,06/01/2005,3125.88
1821,06/02/2005,3131.03
1822,06/03/2005,3114.27
1823,06/06/2005,3099.2
1824,06/07/2005,3134.82
1825,06/08/2005,3125.59
1826,06/09/2005,3122.93
1827,06/10/2005,3143.85
1828,06/13/2005,3159.83
1829,06/14/2005,3162.86
1830,06/15/2005,3147.55
1831,06/16/2005,3160.09
1832,06/17/2005,3178.48
1833,06/20/2005,3162.14
1834,06/21/2005,3179.62
1835,06/22/2005,3182.08
1836,06/23/2005,3190.8
1837,06/24/2005,3161.0
1838,06/27/2005,3132.5
1839,06/28/2005,3162.0
1840,06/29/2005,3178.56
1841,06/30/2005,3181.54
1842,07/01/2005,3208.61
1843,07/04/2005,3215.6
1844,07/05/2005,3207.91
1845,07/06/2005,3224.11
1846,07/07/2005,3170.06
1847,07/08/2005,3224.59
1848,07/11/2005,3246.4
1849,07/12/2005,3236.33
1850,07/13/2005,3260.67
1851,07/14/2005,3277.2
1852,07/15/2005,3278.71
1853,07/18/2005,3276.49
1854,07/19/2005,3314.06
1855,07/20/2005,3303.88
1856,07/21/2005,3299.92
1857,07/22/2005,3292.92
1858,07/25/2005,3298.27
1859,07/26/2005,3302.98
1860,07/27/2005,3310.84
1861,07/28/2005,3333.05
1862,07/29/2005,3326.51
1863,08/01/2005,3320.44
1864,08/02/2005,3349.91
1865,08/03/2005,3343.63
1866,08/04/2005,3310.62
1867,08/05/2005,3280.49
1868,08/08/2005,3292.41
1869,08/09/2005,3331.29
1870,08/10/2005,3370.84
1871,08/11/2005,3354.16
1872,08/12/2005,3334.15
1873,08/15/2005,3326.34
1874,08/16/2005,3307.42
1875,08/17/2005,3298.2
1876,08/18/2005,3283.84
1877,08/19/2005,3328.17
1878,08/22/2005,3330.44
1879,08/23/2005,3299.28
1880,08/24/2005,3294.25
1881,08/25/2005,3258.52
1882,08/26/2005,3224.1
1883,08/29/2005,3239.96
1884,08/30/2005,3234.1
1885,08/31/2005,3263.78
1886,09/01/2005,3282.29
1887,09/02/2005,3274.42
1888,09/05/2005,3303.05
1889,09/06/2005,3341.8
1890,09/07/2005,3349.46
1891,09/08/2005,3346.63
1892,09/09/2005,3359.65
1893,09/12/2005,3354.64
1894,09/13/2005,3325.55
1895,09/14/2005,3338.99
1896,09/15/2005,3339.02
1897,09/16/2005,3366.57
1898,09/19/2005,3356.28
1899,09/20/2005,3375.79
1900,09/21/2005,3326.78
1901,09/22/2005,3312.26
1902,09/23/2005,3331.55
1903,09/26/2005,3400.93
1904,09/27/2005,3384.24
1905,09/28/2005,3429.42
1906,09/29/2005,3412.75
1907,09/30/2005,3428.51
1908,10/03/2005,3449.34
1909,10/04/2005,3464.23
1910,10/05/2005,3418.84
1911,10/06/2005,3384.15
1912,10/07/2005,3374.1
1913,10/10/2005,3381.17
1914,10/11/2005,3387.46
1915,10/12/2005,3359.85
1916,10/13/2005,3331.42
1917,10/14/2005,3349.58
1918,10/17/2005,3356.77
1919,10/18/2005,3334.79
1920,10/19/2005,3279.61
1921,10/20/2005,3284.78
1922,10/21/2005,3271.05
1923,10/24/2005,3310.13
1924,10/25/2005,3292.52
1925,10/26/2005,3304.27
1926,10/27/2005,3241.14
1927,10/28/2005,3245.98
1928,10/31/2005,3320.15
1929,11/01/2005,3312.45
1930,11/02/2005,3320.62
